NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
e333c0f9-fc5d-449a-a3e5-8f3a69d5baa3,2cd4p9h.ex8cb,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC95 Moray,NJ13,57.397432,-3.416004,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ13,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e33d6f99-e69e-4b3a-952a-be0335323b2d,2cd4p9h.3k14g,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1970,,,1970,31/12/1986,VC96 East Inverness-shire,NH63,57.385337,-4.247383,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NH,NH63,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e349f156-9b52-4a1e-97f5-4c1566896115,2cd4p9h.7krbg,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1950,,,1950,31/12/1969,VC112 Shetland,HU36,60.367471,-1.36729,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,HU,HU36,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e350ab3c-a129-450e-bbff-918529a73c5a,6127310,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,06/09/2017,6,9,2017,,Garlieston,NX47804665,54.791627,-4.368645,7.1,,"Watchorn, Andrew","Watchorn, Andrew",5,,,,,not recorded,Unknown,,Accepted - correct,HUMAN_OBSERVATION,iRecord | General data,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NX,NX44,NX44T,NX4746,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3527ecb-7086-4dc1-b922-a8c126622a58,99957,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,06/10/2012,6,10,2012,,,NT223708,55.924128,-3.24389,50,,5705143d-d335-b284-7efa-523039fda5f5,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT27,NT27F,NT2270,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3575791-7329-4e2a-8059-b5d9069dd7ab,CI0000420000VI2H,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,12/09/2005,12,9,2005,,,NJ7720,57.274585,-2.374768,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ72,NJ72Q,NJ7720,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3671598-2b29-491e-9c1d-c09c8737d3b4,732,CC-BY,Tweed Forum,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/07/2022,,7,2022,30/09/2022,,NT88156221,55.852971,-2.190799,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Japanese knotweed controlled in 2022 as part of the Tweed Invasives Project,dr2754,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT86,NT86W,NT8862,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
e369c15a-e137-43cd-9d16-303d5b796478,LC0004260000TTNH,CC-BY-NC,The Wildlife Information Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,29/07/2016,29,7,2016,,Disused Railway - Dalry to Blinkbonny,NT23177312,55.945001,-3.231634,7.1,,,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,CI00000600000050,TWIC Biodiversity Field Trip Data (1995-present),dr922,The Wildlife Information Centre,dp43,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT27,NT27G,NT2373,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e37ea551-26e9-4220-b05c-c918f22fae64,2cd4p9h.kq58g,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,11,1995,,Rumbling Bridge Woodlands,NT016995,56.178402,-3.585858,70.7,,N.W. Taylor,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT09,NT09E,NT0199,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e393b4ae-b15f-431b-b1d7-2f98f485d2e1,2cd4p9h.6hm18,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1950,,,1950,31/12/1969,VC91 Kincardineshire,NO69,57.044741,-2.578461,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO69,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3a4de23-9568-42ce-a2be-afac6e184005,2cd4p9h.f2stm8,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/2000,,1,2000,31/12/2009,VC91 Kincardineshire,NO87,56.866166,-2.247654,7071.1,,David Welch,,,,,,,,,,Accepted,HUMAN_OBSERVATION,David Welch's Hectad Records,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO87,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3b0835e-e29d-4723-86be-9803a3c30bb7,CI0000420000V5MZ,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,28/07/2004,28,7,2004,,,NJ9303,57.122386,-2.108983,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ90,NJ90G,NJ9303,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3b87c4b-5f9a-408d-ac9b-fa8edb47ac36,2cd4p9h.1sq75v,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,06/10/2002,6,10,2002,,Stuck (54),NS0670,55.888645,-5.095713,707.1,,A.C. Hannah,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2ra,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS07,NS07Q,NS0670,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3bf8f6e-fe8a-4d07-b24f-894d0e312b69,5668809,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,26/08/2017,26,8,2017,,,NS542622,55.83145,-4.32811,50,,"Johnson, Peter",,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS56,NS56L,NS5462,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3c17e39-04a0-4a9f-a0ce-9095612c20e0,5743879,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,03/09/2017,3,9,2017,,,NS545584,55.79722,-4.32175,50,,"Russell, Phil",,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS55,NS55P,NS5458,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3d37ba0-6ce4-40a7-a15c-8ca18ca442a6,CI0000420000ZPH0,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,03/07/2012,3,7,2012,,,NJ8038,57.436409,-2.326452,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KG,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ83,NJ83E,NJ8038,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3d409c4-4bed-461b-aa4d-507dbe64c963,2cd4p9h.ayrt9e,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,02/07/2003,2,7,2003,,Shettleston,NS6364,55.854314,-4.182136,707.1,,P. MacPherson|E.K. Lindsay,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:bt3,Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS66,NS66H,NS6364,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3d53f2c-836f-4680-b455-7f0f67d77242,2cd4p9h.757g3e,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,03/07/2011,3,7,2011,,Tormore to King's Cave,NR83,55.5398,-5.369459,3535.5,,Graham Day,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6vj,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NR,NR83,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3d88877-c3f2-42df-af82-16d5a8322104,CI0000420000T2HS,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,22/11/2010,22,11,2010,,,NJ8609,57.17613,-2.224916,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IJ,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ80,NJ80U,NJ8609,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3e51031-c413-4b44-88c0-6fce35182eb1,6688689,OGL,Scotland's Environment Web and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,29/04/2018,29,4,2018,,Coastal path between Inverkip and Lunderston Bay - 0.4mi from Inverkip entrance,NS20097316,55.91783,-4.880417,7.1,,Jonathan Hinkles,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Invasive non-native species records from SEWeb,dr1364,Scotland's Environment Web,dp187,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS27,NS27B,NS2073,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3ea9929-79dd-4fb7-8c3c-dd73d52f19c0,246048,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,26/05/2013,26,5,2013,,,NS443645,55.848733,-4.488208,50,,e0a7d4ef-d42f-0281-c43e-36075a8c4223,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS46,NS46M,NS4464,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3edaacf-a7fc-4d67-90fe-9591595ebf05,CI0000420000QOAR,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,11/09/2011,11,9,2011,,,NJ9014,57.221146,-2.158953,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI0000420000006K,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ91,NJ91C,NJ9014,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e3f98d0d-b90c-4881-a106-fb8783268d0b,2cd4p9h.1k901e,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1950,,,1950,31/12/1969,VC103 Mid Ebudes,NM32,56.342942,-6.290041,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NM,NM32,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e4037086-8ed7-47b8-9fa6-547fe4601e64,2cd4p9h.1vg1ch,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1997,,N. side of Loch Ard,NN40,56.212255,-4.500787,7071.1,,Jones,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN40,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e407bf06-7607-4386-bed3-de3c690ddb36,CI0000420000TGY1,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,14/06/2006,14,6,2006,,,NK1244,57.490559,-1.793139,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NK,NK14,NK14H,NK1244,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e414911b-5429-4ed0-9992-8e365668e10f,38716192,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,02/10/2024,2,10,2024,,Knockshinnoch Lagoons,NS60701356,55.39621,-4.20094,5,,Gill Smart,,,,,,,,,Sparse plants over about 10m.,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | App,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS61,NS61B,NS6013,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e43526b5-15dd-46a9-8b96-d10949fcb70d,CI0000420000AA6H,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,26/09/2006,26,9,2006,,,NJ2958,57.610957,-3.181598,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI00004200000031,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ25,NJ25Z,NJ2958,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e43a97eb-896f-4150-ae9c-7df247ba9ce3,2cd4p9h.w8d39,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1950,,,1950,31/12/1969,VC103 Mid Ebudes,NM62,56.358781,-5.805843,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NM,NM62,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e43adcc0-494c-43cf-ba79-d153454c06f8,CI0000420000VI2O,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,12/06/2004,12,6,2004,,,NJ9209,57.176269,-2.125681,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ90,NJ90J,NJ9209,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e44ac7b9-1a45-4eec-90e5-9ef28e9074bc,2cd4p9h.wgegw,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1973,,VC72 Dumfriesshire,NX97,55.058346,-3.645383,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NX,NX97,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e4544973-c3d7-4029-b790-80fe1d5b2732,463,CC-BY,Tweed Forum,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/07/2022,,7,2022,30/09/2022,,NT76193691,55.625215,-2.379535,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Japanese knotweed controlled in 2022 as part of the Tweed Invasives Project,dr2754,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT73,NT73T,NT7636,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
e45ac173-53cb-4167-b119-c37639a6bb2b,692,CC-BY,Tweed Forum,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/07/2022,,7,2022,30/09/2022,,NT47623036,55.564109,-2.831938,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Japanese knotweed controlled in 2022 as part of the Tweed Invasives Project,dr2754,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT43,NT43Q,NT4730,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
e45ae800-9cd2-4ba1-8cfc-b31e2359b401,2cd4p9h.bc1st8,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,29/05/2013,29,5,2013,,Pond Wood and Black Devon,NS8950491825,56.106367,-3.778204,0.7,,Liz Lavery|Sandy Edwards,,,,,,,,,"Walk starting from Riverside View to Pond Wood, and along River Black Devon to ponds. On river bank.",Accepted,HUMAN_OBSERVATION,MapMateCentre:7df,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS89,NS89V,NS8991,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e45baee2-2879-457c-a9ae-9c2b58cd6783,760,CC-BY,Tweed Forum,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/07/2022,,7,2022,30/09/2022,,NT87874448,55.693673,-2.194419,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Japanese knotweed controlled in 2022 as part of the Tweed Invasives Project,dr2754,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT84,NT84S,NT8744,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
e47ed2eb-cdc3-4cea-81fa-d05a5c26c502,2cd4p9h.vz42v,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1976,,,1976,31/12/1982,"Aikenshaw, Greenlea, 1km sq",NS2387,56.04773,-4.83541,707.1,,A.McG. Stirling|A. Rutherford,,,,,,,,,,Accepted,HUMAN_OBSERVATION,"Vascular plant data for Scottish vice-counties: v.cc. 79, 83, 91, 99 and  103",Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS28,NS28I,NS2387,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e4a944ce-f548-4f4f-871d-60b646cba3a8,2cd4p9h.4s2wfn,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,16/09/1986,16,9,1986,,"Cawder Golf Course, Cadder",NS608725,55.925829,-4.228574,70.7,,K. Watson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Changing Flora of Glasgow 1982-2000,Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS67,NS67B,NS6072,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e4b46178-59d4-4caf-b08b-d9c949db031e,2cd4p9h.c30v32,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,09/06/2015,9,6,2015,,Blackhills,NJ276586,57.612011,-3.212598,70.7,,Ian Peter Green,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2b6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ25,NJ25U,NJ2758,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e4b8afde-2ffd-4648-be63-0928d2ed918e,916,CC-BY,Tweed Forum,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/07/2022,,7,2022,30/09/2022,,NT76516156,55.84668,-2.376632,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Japanese knotweed controlled in 2022 as part of the Tweed Invasives Project,dr2754,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT76,NT76Q,NT7661,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
e4c29e4c-c438-48ce-b2ce-ea0403d99f13,38594274,OGL,Scotland's Environment Web and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,22/09/2024,22,9,2024,,glazert water and along the path widespread,NS62867755,55.971344,-4.198899,7.1,,Nicola Brannan,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Invasive non-native species records from SEWeb,dr1364,Scotland's Environment Web,dp187,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS67,NS67I,NS6277,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e4cf7395-e8fb-4155-b9ac-3d1255dd61b4,35689650,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,30/04/2024,30,4,2024,,River Devon Path,NS93429706,56.154316,-3.717289,7.1,,Scott,,50,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS99,NS99I,NS9397,United Kingdom of Great Britain and Northern Ireland,Scotland,,
e4d9350d-5dfc-46ef-a092-4aa4e25d1297,785kc6v5,CC-BY,Argyll Biological Records Centre,Reynoutria japonica var. japonica,Houtt.,,,NHMSYS0021875022,variety,PRESENT,20/04/2020,20,4,2020,,"Ardachy, W of Ardchattan",NM95493520,56.464473,-5.321157,7.1,,Carl Farmer,Carl Farmer,,,,,,,Unknown,Continuing along shore for a long distance,Accepted - considered correct,HUMAN_OBSERVATION,,Argyll Biological Records Dataset,dr819,Argyll Biological Records Centre,dp59,ABReC,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NM,NM93,NM93M,NM9535,United Kingdom of Great Britain and Northern Ireland,Scotland,,
