NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
f8bcc98c-7d46-4a63-83d8-28f3416e5e74,2cd4p9h.f6bgq0,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,10,2015,,Kirktonhall Glen,NS2047,55.687671,-4.857015,707.1,,K.J. Watson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6v6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS24,NS24D,NS2047,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f8e2aac8-1c0a-4f91-9c51-d3a9adb30082,2cd4p9h.2xrrqt,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,1912,,Banff Parish,NJ66,57.673497,-2.588443,7071.1,,W.G. Craib,,,,,,,,,Name in Craib's Flora = Impatiens roylei  Whole County status = Alien,Accepted,HUMAN_OBSERVATION,MapMateCentre:2dd,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ66,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f8ef4b1e-a64a-4ac1-a845-9f4e0567c642,1344917,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,23/08/2014,23,8,2014,,,NO074404,56.54648,-3.50659,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO04,NO04Q,NO0740,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f8fc755d-0431-49a3-9f63-5dcc2f14f532,2511026,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,20/09/2015,20,9,2015,,,NO052184,56.34868,-3.5351,50,,"Pudsey, Carol",,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO01,NO01P,NO0518,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f908d519-719f-4ab5-aa06-21397d43e0eb,3r13t6v5,CC-BY,Argyll Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,28/05/2020,28,5,2020,,"Ardachy, W of Ardchattan",NM95613511,56.463718,-5.319142,7.1,,Carl Farmer,Carl Farmer,,,,,,,Unknown,,Accepted - considered correct,HUMAN_OBSERVATION,,Argyll Biological Records Dataset,dr819,Argyll Biological Records Centre,dp59,ABReC,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NM,NM93,NM93M,NM9535,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f917bfa0-b518-4489-ad29-72221fba4d6a,CI00004200011MNU,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,17/07/2014,17,7,2014,,,NO7766,56.789503,-2.369914,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000M9,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO76,NO76T,NO7766,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f929bb7d-978b-4626-94eb-ea3feeea2df9,2cd4p9h.1gpsb8,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,08/07/1931,8,7,1931,,Warriston,NT27,55.962133,-3.202943,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,E,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT27,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f92a5f41-d5df-46d7-91ce-c228e3c0dc4a,2cd4p9h.azy4mx,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,21/10/2012,21,10,2012,,"Lenihuline, south, 1km sq",NS0069,55.877226,-5.190753,707.1,,A.C. Hannah,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2ra,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS06,NS06E,NS0069,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f92b6b29-56bc-4da7-a23c-85bc51939ea1,CI0000420000D69V,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,13/05/2007,13,5,2007,,Burn o' Fochabers community woodland,NJ3458,57.611712,-3.097933,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI0000420000005W,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ35,NJ35P,NJ3458,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f92eb063-1e12-485a-8610-15e239435637,2cd4p9h.8be48,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,1999,,VC72 Dumfriesshire,NT20,55.333305,-3.183815,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT20,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f95b68a5-4e03-47d7-836b-38ead2df7041,CI0000420000VB9S,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,06/08/2004,6,8,2004,,,NJ9203,57.122371,-2.125498,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ90,NJ90G,NJ9203,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f96182b2-0f80-4bd7-b962-88c8e6bbba27,2013935,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,29/05/2015,29,5,2015,,,NS604632,55.8426,-4.23031,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS66,NS66B,NS6063,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f9664aea-8449-442e-8aab-b3cda0d8a25c,CI0000060000A77H,CC-BY-NC,The Wildlife Information Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,20/06/2010,20,6,2010,,Hopetoun Estate,NT0979,55.999878,-3.452658,707.1,,,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,CI00000600000050,TWIC Biodiversity Field Trip Data (1995-present),dr922,The Wildlife Information Centre,dp43,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT07,NT07Z,NT0979,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f9716632-1467-4584-95bb-6b7e75c71fcf,81j4p6v5,CC-BY,Argyll Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,12/07/2016,12,7,2016,,"Lochgilphead west, VC98 part of monad",NR8588,56.041186,-5.445195,707.1,,Carl Farmer,Carl Farmer,,,,,,,Unknown,,Accepted - considered correct,HUMAN_OBSERVATION,,Argyll Biological Records Dataset,dr819,Argyll Biological Records Centre,dp59,ABReC,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NR,NR88,NR88P,NR8588,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f981e02d-2f60-4e00-a36b-cc12c7d768b2,17020860,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,04/08/2020,4,8,2020,,Perth lade at start downstream,NO070256,56.413895,-3.508113,70.7,,Anon,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO02,NO02S,NO0725,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f986f5ee-c172-4c4f-ab5a-9e76d38cf36e,2cd4p9h.6sf3n,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,1986,,VC72 Dumfriesshire,NX98,55.148168,-3.649078,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NX,NX98,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f98b1f1c-a3e4-4e8b-816f-eec995f1ea79,2cd4p9h.bdyqb1,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/04/2014,27,4,2014,,Mountblairy,NJ6954,57.579515,-2.511675,707.1,,Ian Peter Green,,,,,,,,,west side of river,Accepted,HUMAN_OBSERVATION,MapMateCentre:2b6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ65,NJ65X,NJ6954,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f98f2af2-ba74-449a-8a63-6653ac649fb3,CI0000420000W1Q2,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,07/08/2004,7,8,2004,,,NJ8902,57.113328,-2.175002,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ80,NJ80W,NJ8902,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f9937804-9d86-45e5-a153-8f1159d4e5a9,2cd4p9h.edevta,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,02/09/2017,2,9,2017,,Glasgow Botanic Gardens,NS5667,55.879214,-4.29545,707.1,,"Philip, M.J.H. (vc77 Field Outing)",Michael J.H. Philip,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:df9,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS56,NS56T,NS5667,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f997cf8a-2642-452c-9977-e4113f752a00,2cd4p9h.1svwnh,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,20/04/2000,20,4,2000,,Boat o' Brig,NJ3151,57.548402,-3.146154,707.1,,Ian P. Green,,1,,,,,,Vegetative,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2b6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ35,NJ35A,NJ3151,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f9a6dfc3-466b-41ae-9a9f-ff16896e8189,CI00004200011IBV,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/04/2014,27,4,2014,,,NJ7053,57.5706,-2.494832,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000N5,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ75,NJ75B,NJ7053,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f9c19f30-a307-41e0-99ea-b9cfefb98255,2cd4p9h.1e1wsv,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,16/07/1980,16,7,1980,,Tay Bank Section SSSI,NO117322,56.474074,-3.434196,70.7,,N. Stewart,,,,,,,,,SIT/SSSI/S1521/INF/Pt1 Central GR of survey,Accepted,HUMAN_OBSERVATION,Vascular plant data for Perthshire and Angus from SNH and BSBI,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO13,NO13B,NO1132,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f9e8a7c4-49a7-4601-a284-6db7e7429628,110120,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,13/05/2010,13,5,2010,,River Esk,NT34477124,55.929788,-3.050288,7.1,,"Chapman, Dan",,,,,,,,,,Accepted,HUMAN_OBSERVATION,iRecord | General data,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT37,NT37K,NT3471,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f9eae4e3-9cfd-4967-935b-bc71fd65c1cc,CI00000600009761,CC-BY,Adrian Sumner,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,29/06/2006,29,6,2006,,Union Canal; Fountainbridge; Edinburgh,NT240724,55.939077,-3.217438,70.7,,Adrian Sumner,Adrian Sumner,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,CI0000060000002G,A.T. Sumner's Records,dr2785,The Wildlife Information Centre,dp43,The Wildlife Information Centre,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT27,NT27L,NT2472,United Kingdom of Great Britain and Northern Ireland,Scotland,,
f9f80a0e-d2ea-4921-b1d5-89b9c139ed6e,2cd4p9h.ams0mn,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,20/06/2010,20,6,2010,,Troon north shore,NS3231,55.548354,-4.656625,707.1,,G. Smart,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6v6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS33,NS33F,NS3231,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa0ec27c-9c91-4036-8207-8de11a2ece61,1221597,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/07/2014,27,7,2014,,,NT284718,55.934793,-3.147386,50,,daed3532-5b04-b4e7-cad5-4e4dc9346fc9,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT27,NT27V,NT2871,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa1c51de-b769-45e7-bd77-08b89b47a7e6,201925,OGL,Scottish Natural Heritage,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,15/10/2003,15,10,2003,,"River Tyne and tributaries, Lothian",NT615786,55.999249,-2.618057,70.7,,Kate Proctor,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Survey of giant hogweed, Japanese knotweed and Himalayan balsam on 5 major Lothian rivers, 2003/04",dr2313,NatureScot,dp9,Scottish Natural Heritage,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT67,NT67E,NT6178,United Kingdom of Great Britain and Northern Ireland,Scotland,Alive,
fa2f153b-914c-4855-bf34-2b411553f5cf,2cd4p9h.c89076,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,07/07/2015,7,7,2015,,Prestwick Dunes,NS32N,55.508814,-4.614361,1414.2,,Exc. BSBI,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6v6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS32,NS32N,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa36ff5d-818e-4765-bb60-8933d224f798,CI0000420000UI0R,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/07/2004,27,7,2004,,,NJ9404,57.131383,-2.092491,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ90,NJ90M,NJ9404,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa37830f-bcb0-4564-afa3-c143f0cb6e73,2523397,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,22/09/2015,22,9,2015,,,NO015171,56.33652,-3.59427,50,,"Pudsey, Carol",,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO01,NO01D,NO0117,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa3a8750-ab7c-4e42-94bd-5f3455ea8adf,17587078,OGL,Scotland's Environment Web and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,18/08/2020,18,8,2020,,Walkerburn,NT353372,55.62425,-3.02854,50,,Hilary Little,,1,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Invasive non-native species records from SEWeb,dr1364,Scotland's Environment Web,dp187,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT33,NT33N,NT3537,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa496836-4652-4f57-b131-a4a5d1b38323,2cd4p9h.edq5m1,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/08/2017,27,8,2017,,Alva Devon Wetlands,NS8896,56.148115,-3.796295,707.1,,Natalie Harmsworth & TWIC,Liz Lavery,,,,,,,,LNCS survey. Frequent along wooded river embankment.,Accepted,HUMAN_OBSERVATION,MapMateCentre:7df,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS89,NS89Y,NS8896,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa5c2bea-f627-4d31-8ba4-4a776b7d7fbb,563683,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,10/09/2013,10,9,2013,,,NT527350,55.606793,-2.752288,50,,dd90c1a0-bb42-cd47-5da5-59d86f28c114,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT53,NT53H,NT5235,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa73793c-a0ba-4933-9942-bc13d798b179,2cd4p9h.k4e9e,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,15/08/1946,15,8,1946,,"Cannonmills, Water of Leith",NT27,55.962133,-3.202943,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,E,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT27,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fa848023-bbb9-4385-9490-0fb3799db858,1403389,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,11/09/2014,11,9,2014,,,NO277499,56.63567,-3.17871,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO24,NO24U,NO2749,United Kingdom of Great Britain and Northern Ireland,Scotland,,
faa99344-9715-4db8-83b6-ad093f5f7226,CI00001100003YWP,CC-BY,Scottish Wildlife Trust,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,30/09/2004,30,9,2004,,Target Note TN9,NS3259437168,55.59926,-4.658574,0.7,,Carol Crawford,NBN Record Cleaner,,O,DAFOR,,O DAFOR (Estimate),,,,Accepted - considered correct,HUMAN_OBSERVATION,CI000011000000F8,Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data,dr765,Scottish Wildlife Trust,dp2,SWT,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS33,NS33I,NS3237,United Kingdom of Great Britain and Northern Ireland,Scotland,,
facec102-0d41-4214-aa84-89dcf14de06a,103,CC0,Central Scotland Green Network Trust,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,2006,,,NS635645,55.854777,-4.181363,70.7,,Peter MacPherson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Invasive Non-native species data in the Clyde catchment, collated by Central Scotland Forest Trust",dr535,Central Scotland Green Network Trust,dp39,CSGNT,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS66,NS66H,NS6364,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fae6312f-7a43-4dcb-b483-6d467f2207ec,1405101,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,12/09/2014,12,9,2014,,,NO003463,56.59887,-3.62389,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO04,NO04D,NO0046,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fae8495a-4d1d-4d98-8b91-9026a0715b39,1391996,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,07/09/2014,7,9,2014,,,NS554616,55.82594,-4.308833,50,,33e80b9c-bec4-2dae-13ab-ed8ab6a6e3a0,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS56,NS56K,NS5561,United Kingdom of Great Britain and Northern Ireland,Scotland,,
faf0743d-73ec-4a04-8fc6-b20ce14f520b,CI0000680003FSAU,CC-BY-NC,Fife Nature Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,30/04/2013,30,4,2013,,,NT08Y,56.067146,-3.46322,1414.2,,withheld,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,,Fife Nature Records Centre Combined Dataset,dr840,Fife Nature Records Centre,dp162,Fife Nature Records Centre,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT08,NT08Y,,United Kingdom of Great Britain and Northern Ireland,Scotland,not recorded,2000
fb01229e-da75-4e17-a184-74fd2b61ec70,CI0000420000VB9R,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,06/08/2004,6,8,2004,,,NJ9203,57.122371,-2.125498,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ90,NJ90G,NJ9203,United Kingdom of Great Britain and Northern Ireland,Scotland,,
fb15f50b-2ef4-468a-8099-baf159e52ffc,2cd4p9h.2a32c9,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,21/08/1998,21,8,1998,,Dingwall,NH5458,57.593,-4.435889,707.1,,M. Crawley,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:5gw,Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NH,NH55,NH55P,NH5458,United Kingdom of Great Britain and Northern Ireland,Scotland,,
